TIME;DAY;DATE;LEAGUE;HOME;AWAY;MATCH_ID;1;X;2;0-2;2+;3+;GG;IGG;GG&3+
16:00;Sub;25.10.;AFCCL;Al Ansar;Al Kuwait;501;2.95;3.35;2.23;1.72;1.33;2.0;1.82;4.65;2.25
16:00;Sub;25.10.;ALŽ1;Constantine;Olympique Akbou;498;1.92;3.05;4.25;1.45;1.52;2.55;2.2;6.3;2.9
16:00;Sub;25.10.;BHR2;Al Ittifaq Maqaba;Al Ittihad;;3.1;3.15;2.12;1.77;1.3;1.93;1.75;;
16:00;Sub;25.10.;BHR2;Al-Hala;Buri Cultural SC;;1.38;4.25;6.75;2.0;1.22;1.72;1.98;;
16:00;Sub;25.10.;BHR2;Busaiteen;Isa Town;;3.2;3.4;1.98;1.85;1.28;1.85;1.75;;
16:00;Sub;25.10.;CAFKK;Singida Black Stars;Flambeau Du Centre FC;500;1.45;3.9;7.2;1.72;1.33;2.0;2.18;5.8;2.65
16:00;Sub;25.10.;CAFKK;Stade Tunisien;Olympique de Safi;499;2.02;3.15;3.7;1.5;1.5;2.43;2.15;5.9;2.8
16:00;Sub;25.10.;ČEŠ1;Liberec;Jablonec;2928;2.35;3.25;3.05;1.67;1.35;2.07;1.85;4.85;2.4
16:00;Sub;25.10.;HOL3;De Treffers;Rijnsburgse Boys;502;2.23;3.55;2.6;2.35;1.15;1.52;1.47;3.4;1.7
16:00;Sub;25.10.;HRV1;Varazdin;Slaven Belupo;530;2.2;3.45;3.15;1.68;1.35;2.05;1.87;4.85;2.45
16:00;Sub;25.10.;JOR2;Al Aqaba;Ittihad Al Ramtha;;3.1;3.4;2.03;2.1;1.19;1.65;1.55;;
16:00;Sub;25.10.;KIP1;Ol. Nicosia;Apollon;501;4.5;3.45;1.75;1.65;1.37;2.1;2.0;5.3;2.5
16:00;Sub;25.10.;LUK1;Niederkorn;Racing Luxembourg;501;1.92;3.45;3.35;1.92;1.25;1.78;1.7;4.2;2.03
16:00;Sub;25.10.;NOR1;Sarpsborg;KFUM Oslo;2857;2.9;3.35;2.4;1.92;1.26;1.88;1.67;4.2;2.08
16:00;Sub;25.10.;OMNK;Ibri;Sur Club;503;2.8;3.1;2.32;1.6;1.4;2.17;1.9;5.1;2.43
16:00;Sub;25.10.;RUS1;CSKA Moscow;Krylya Sovetov;528;1.42;4.5;7.4;1.9;1.26;1.8;2.07;5.25;2.55
16:00;Sub;25.10.;RUS2;Torpedo Moscow;FK Chayka;499;1.4;4.3;7.3;1.8;1.29;1.9;2.2;5.7;2.65
16:00;Sub;25.10.;SVK1;Kosice;Podbrezova;530;1.95;3.8;3.2;2.25;1.17;1.57;1.55;3.6;1.78
16:00;Sub;25.10.;ŠPA4;Langreo;Atl. Astorga;499;1.8;3.2;4.15;1.55;1.43;2.27;2.1;5.7;2.7
16:00;Sub;25.10.;ŠPA4;Real Avila;UD Samano;500;1.42;3.8;7.1;1.65;1.37;2.12;2.4;6.45;2.95
16:00;Sub;25.10.;ŠPA4;Gernika;Ejea;501;2.3;3.0;2.95;1.53;1.45;2.33;2.0;5.5;2.6
16:00;Sub;25.10.;ŠPA4;CD Extremadura;Xerez D.F.C.;500;1.78;3.2;4.2;1.62;1.38;2.15;2.0;5.35;2.5
16:00;Sub;25.10.;ŠPA4;Yeclano;Linares;499;1.95;3.0;3.75;1.48;1.5;2.45;2.15;6.0;2.8
16:00;Sub;25.10.;ŠPA4;RSD Alcala;Tenerife B;501;2.35;2.85;3.0;1.53;1.45;2.35;1.97;5.5;2.55
16:00;Sub;25.10.;ŠVA2;Bellinzona;Lausanne Ouchy;530;4.3;3.8;1.7;2.0;1.23;1.73;1.73;4.25;2.05
16:00;Sub;25.10.;TUR2;Sakaryaspor;Keciorengucu;500;2.3;3.5;2.75;1.9;1.25;1.8;1.67;4.1;2.0
16:00;Sub;25.10.;TUR3;Ankaragucu;Sanliurfaspor;501;2.6;3.1;2.5;1.78;1.3;1.92;1.72;4.45;2.1
16:00;Sub;25.10.;TUR3;Bursaspor;Musspor;499;1.42;4.15;6.15;1.95;1.24;1.75;1.97;4.9;2.32
16:00;Sub;25.10.;TUR4;Denizli IY Gureller;Bornova 1877;501;1.5;3.65;6.15;1.8;1.29;1.9;1.98;5.2;2.38
16:00;Sub;25.10.;UAEK;Al Nasr Dubai;Bani Yas;504;1.7;3.55;4.2;1.93;1.24;1.77;1.75;4.35;2.15
16:15;Sub;25.10.;BEL1;KV Mechelen;Leuven;3108;2.4;3.35;2.9;1.92;1.26;1.88;1.67;4.2;2.08
16:15;Sub;25.10.;ISL1;Vikingur Reykjavik;Valur;531;1.65;4.1;4.3;2.75;1.1;1.4;1.45;3.25;1.62
16:15;Sub;25.10.;IZR1;Hapoel Haifa;Beitar Jerusalem;530;3.9;3.7;1.8;2.2;1.17;1.6;1.55;3.75;1.82
16:15;Sub;25.10.;IZR1;SC Ashdod;Hapoel Petah Tikva;530;3.0;3.2;2.25;1.75;1.32;1.97;1.77;4.6;2.2
16:15;Sub;25.10.;VELS1;Cardiff Metropolitan;Flint Town United;501;2.23;3.6;2.8;2.1;1.2;1.65;1.57;3.75;1.85
16:30;Sub;25.10.;ENG1;Manchester Utd;Brighton;3784;2.07;3.85;3.35;2.45;1.19;1.55;1.5;3.65;1.8
16:30;Sub;25.10.;NEM1;Dortmund;FC Koln;3616;1.45;5.0;6.85;2.7;1.15;1.47;1.65;3.9;1.88
16:30;Sub;25.10.;ŠPA1;Ath Bilbao;Getafe;3037;1.73;3.45;5.8;1.45;1.6;2.75;2.6;7.8;3.75
16:30;Sub;25.10.;ENG5;Tamworth;Boston United;529;1.77;3.6;4.15;1.8;1.29;1.9;1.85;4.65;2.23
16:30;Sub;25.10.;GRČ1;Panserraikos;AEL Larissa;3045;2.37;3.25;3.0;1.63;1.38;2.15;1.88;5.0;2.48
16:30;Sub;25.10.;IZR1;Hapoel Jerusalem;Sakhnin;530;2.18;3.1;3.3;1.65;1.35;2.1;1.85;4.95;2.3
16:30;Sub;25.10.;IZR1;Ironi Tiberias;Maccabi Haifa;527;6.4;4.45;1.42;2.2;1.18;1.6;1.8;4.3;2.05
16:30;Sub;25.10.;JOR1;Al Hussein;Sama Al Sarhan;491;1.09;8.1;25.0;2.7;1.1;1.4;3.0;7.2;3.15
16:30;Sub;25.10.;KAT1;Al Sadd;Al Arabi Doha;502;1.65;4.35;4.05;3.2;1.06;1.3;1.35;2.9;1.5
16:30;Sub;25.10.;PRIW;England Wom.;Brazil Wom.;501;1.65;3.95;4.5;2.25;1.17;1.58;1.6;3.8;1.85
16:30;Sub;25.10.;SIRS1;Larne;Bangor FC;498;1.38;4.5;7.3;2.0;1.22;1.72;2.0;5.0;2.35
16:30;Sub;25.10.;ŠPA2;Burgos;R. Sociedad B;3089;1.73;3.45;5.1;1.55;1.45;2.45;2.25;6.15;3.05
16:30;Sub;25.10.;ŠPA2;Granada;Cadiz;3153;2.3;3.15;3.25;1.58;1.45;2.38;2.0;5.45;2.7
16:30;Sub;25.10.;ŠPA3;CF Talavera;Osasuna B;500;1.95;3.2;3.8;1.6;1.4;2.2;1.97;5.35;2.5
16:30;Sub;25.10.;ŠPA3;Sabadell;Gimnastic;499;2.05;2.95;3.85;1.5;1.47;2.4;2.05;5.8;2.65
16:30;Sub;25.10.;ŠPA3;Sanluqueno;Torremolinos;499;2.05;3.1;3.65;1.5;1.48;2.42;2.1;5.85;2.75
16:30;Sub;25.10.;ŠPA4;Utebo FC;Amorebieta;500;1.95;3.15;3.55;1.63;1.38;2.13;1.93;5.15;2.43
16:30;Sub;25.10.;URU1;Juventud;Plaza Colonia;499;2.1;2.9;3.8;1.48;1.5;2.45;2.07;5.9;2.7
16:45;Sub;25.10.;HOL1;Sparta Rotterdam;SC Telstar;2840;1.9;3.9;3.6;2.4;1.15;1.57;1.52;3.55;1.8
17:00;Sub;25.10.;FRA1;Monaco;Toulouse;3158;1.95;3.85;3.8;2.3;1.21;1.62;1.58;3.9;1.9
17:00;Sub;25.10.;POR1;Santa Clara;AVS;3268;1.5;3.75;7.6;1.63;1.4;2.27;2.3;6.35;3.0
17:00;Sub;25.10.;TUR1;Trabzonspor;Eyupspor;3138;1.65;3.75;5.25;1.98;1.24;1.82;1.77;4.5;2.17
17:00;Sub;25.10.;ALŽ1;Rouisset;Ben Aknoun;498;1.77;3.2;4.85;1.48;1.5;2.47;2.25;6.35;2.95
17:00;Sub;25.10.;BLR1;BATE;Zhodino;500;4.5;3.45;1.75;1.6;1.4;2.2;2.1;5.6;2.65
17:00;Sub;25.10.;BOC1;Extension Gunners;Morupule;;2.95;2.9;2.35;1.5;1.45;2.37;2.0;;
